player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Jamon Meredith,5086,G,TB,13,100.0,1,30,63.2,58.5,63.9,7,20,466,100.0,100.0,96.7,3,29,2,795,0,0,0,795,489,489,794,0,306,1
Zach Strief,3155,T,NO,12,100.0,2,20,62.5,61.9,61.7,8,21,513,100.0,100.0,96.0,6,35,6,786,0,0,0,786,534,534,0,786,252,0
Kraig Urbik,5002,G,BUF,13,100.0,0,4,72.7,80.7,67.7,1,9,433,100.0,100.0,98.4,3,12,2,783,14,0,0,783,450,450,769,0,333,0
Ben Jones,7099,G,HST,17,100.0,1,13,69.4,55.1,71.8,7,13,411,100.0,100.0,96.6,3,24,4,783,0,7,0,783,434,434,776,0,349,0
Lyle Sendlein,4062,C,ARZ,11,100.0,1,1,65.7,74.8,57.9,2,6,488,100.0,100.0,98.6,1,11,3,756,756,0,0,756,511,511,0,0,245,0
Geoff Hangartner,2386,C,CAR,12,100.0,1,5,54.8,66.6,51.5,4,16,416,100.0,100.0,97.4,3,21,1,756,525,0,0,756,444,444,231,0,312,0
Cameron Bradfield,6591,T,JAX,14,100.0,1,15,61.8,61.8,58.5,9,21,473,100.0,100.0,95.6,6,36,6,750,0,0,0,750,510,510,0,743,240,7
Tyronne Green,5057,G,SD,13,100.0,0,27,66.8,68.5,63.5,0,15,400,100.0,100.0,97.6,3,17,2,735,0,735,0,735,424,424,0,0,311,0
Jake Long,4315,T,MIA,12,100.0,4,17,67.7,66.4,66.0,7,10,389,100.0,100.0,96.8,7,21,4,730,0,0,729,730,413,413,0,0,317,1
Samson Satele,3676,C,IND,12,100.0,0,14,68.6,58.3,74.6,7,10,459,100.0,100.0,96.8,3,23,6,720,720,0,0,720,490,490,0,0,230,0
Willie Colon,3076,G,PIT,11,100.0,2,25,68.5,72.6,70.7,2,8,409,100.0,100.0,97.8,12,14,4,711,0,711,0,711,429,429,0,0,282,0
Branden Albert,4329,T,KC,12,100.0,0,16,78.0,88.7,64.9,4,12,371,100.0,100.0,97.6,5,17,1,705,0,0,705,705,395,395,0,0,310,0
Lance Louis,5170,G,CHI,11,100.0,0,6,63.7,75.7,57.1,2,7,368,100.0,100.0,98.2,2,11,2,692,0,0,0,692,392,392,692,0,300,0
John Greco,4379,G,CLV,13,100.0,0,8,77.6,69.9,82.7,7,7,387,100.0,100.0,97.4,6,17,3,691,0,688,0,691,401,401,0,0,290,3
Steve Hutchinson,787,G,TEN,12,100.0,0,31,66.1,65.4,64.2,3,15,446,100.0,100.0,97.1,2,22,4,686,0,686,0,686,463,463,0,0,223,0
Dennis Kelly,7146,T,PHI,11,100.0,1,24,57.4,52.4,60.0,6,29,437,100.0,100.0,94.9,2,40,5,685,0,0,0,685,465,465,220,465,220,0
David Stewart,2330,T,TEN,12,100.0,2,31,71.6,75.1,69.1,4,16,432,100.0,100.0,97.2,8,22,2,675,0,0,0,675,449,449,0,675,226,0
Sean Locklear,1805,T,NYG,12,100.0,0,21,62.8,65.5,60.5,5,24,364,100.0,100.0,96.0,5,29,0,647,0,0,71,647,386,386,0,567,261,9
D'Anthony Batiste,3223,T,ARZ,10,100.0,0,1,45.6,36.1,57.8,7,35,403,100.0,100.0,91.8,8,54,12,626,0,26,599,626,425,425,0,0,201,1
Donald Thomas,4509,G,NE,14,100.0,0,19,81.6,68.1,82.2,2,9,311,100.0,100.0,97.9,3,12,1,609,0,465,0,609,328,328,144,0,281,0
Garry Williams,5341,G,CAR,13,100.0,0,5,66.4,59.9,67.0,3,18,334,100.0,100.0,96.6,1,22,1,606,0,8,2,606,357,357,443,145,249,8
Rodger Saffold,5558,T,SL,10,100.0,1,26,77.3,82.1,68.8,5,9,345,100.0,100.0,97.4,7,16,2,600,0,1,598,600,370,370,0,0,230,1
Joel Dreessen,2415,TE,DEN,17,64.3,0,10,74.4,82.9,76.2,0,1,126,28.4,28.4,99.6,4,1,0,599,0,0,0,932,132,465,0,0,467,687
Evan Smith,5390,C,GB,12,100.0,0,12,69.4,64.9,71.2,3,7,326,100.0,100.0,97.9,5,12,2,588,267,310,0,588,347,347,1,0,241,7
Michael Harris,7730,T,SD,12,100.0,0,27,41.5,36.4,52.2,5,44,354,100.0,100.0,90.3,9,59,10,584,0,0,582,584,375,375,0,1,209,1
Bryan Bulaga,5548,T,GB,9,100.0,1,12,62.9,61.6,62.6,3,20,353,100.0,100.0,95.6,5,27,4,577,0,0,0,577,388,388,1,576,189,0
Zach Miller,3654,TE,SEA,18,58.9,0,29,84.9,66.0,76.0,1,5,102,21.3,21.5,96.1,0,7,1,575,0,0,3,977,110,512,0,2,465,798
Kellen Davis,4472,TE,CHI,16,59.6,0,6,60.4,69.5,77.9,1,3,133,26.9,26.5,97.0,4,6,2,570,0,0,0,956,139,525,0,0,431,764
Chris Hairston,6274,T,BUF,12,100.0,0,4,73.9,67.2,78.9,4,16,322,100.0,100.0,96.3,5,22,2,568,0,0,208,568,336,336,0,360,232,0
Jah Reid,6237,G,BLT,9,100.0,0,3,63.3,68.1,64.3,2,13,301,100.0,100.0,97.2,4,16,1,568,0,559,0,568,318,318,5,0,250,4
Vernon Davis,2951,TE,SF,19,51.4,0,28,81.9,63.4,80.6,1,4,59,10.4,10.1,95.8,1,5,0,567,0,0,13,1103,60,596,0,3,507,780
Khalif Barnes,2269,T,OAK,9,100.0,0,23,60.7,61.5,60.3,3,18,331,100.0,100.0,95.6,5,25,4,558,0,0,0,558,356,356,0,558,202,0
Dwayne Allen,7066,TE,IND,17,56.6,0,14,85.9,75.2,84.4,0,4,121,23.6,24.6,97.5,4,5,1,551,0,0,0,973,137,556,0,0,414,738
Mike Brewster,7364,G,JAX,10,100.0,1,15,54.4,39.3,64.3,8,17,339,100.0,100.0,95.7,4,27,2,548,0,536,0,548,367,367,12,0,181,0
Matt Schaub,1811,QB,HST,18,43.2,0,13,73.1,,60.0,0,0,0,0.0,0.0,,3,0,0,545,0,0,0,1261,0,693,0,0,545,0
Tom Brady,698,QB,NE,18,39.3,0,19,90.3,,60.1,0,0,0,0.0,0.0,,3,0,0,537,0,0,0,1365,0,808,0,0,537,0
Todd Herremans,2343,T,PHI,8,100.0,0,24,77.9,64.2,85.9,8,11,326,100.0,100.0,95.9,3,23,4,529,0,0,0,529,340,340,0,525,189,4
Kyle Rudolph,6195,TE,MIN,17,52.4,0,18,76.0,73.5,74.8,1,4,95,17.1,16.9,97.4,3,5,0,529,0,0,0,1010,98,579,0,7,431,650
Jermaine Gresham,5546,TE,CIN,17,49.4,0,7,65.1,61.4,67.1,2,4,108,17.5,18.3,94.4,9,9,3,519,0,0,0,1051,119,651,0,0,400,785
Heath Miller,2247,TE,PIT,15,52.0,0,25,87.1,65.0,69.9,0,10,133,22.8,22.4,96.2,5,10,0,516,0,0,0,993,138,615,0,0,378,865
Greg Olsen,3647,TE,CAR,16,51.3,0,5,83.3,65.0,84.4,1,6,85,15.6,15.8,95.9,3,7,0,516,0,0,11,1005,92,581,0,12,424,323
Chilo Rachal,4353,G,CHI,8,100.0,1,6,55.6,60.5,58.3,0,10,273,100.0,100.0,97.4,8,12,2,512,0,512,0,512,289,289,0,0,223,0
Willie Smith,6439,T,OAK,8,100.0,0,23,51.8,40.0,63.1,12,19,323,100.0,100.0,93.7,3,36,5,504,0,0,0,504,339,339,0,504,165,0
Brandon Myers,5126,TE,OAK,16,49.9,1,23,72.5,65.0,55.2,0,8,133,21.9,21.9,97.0,2,8,0,502,0,0,0,1007,142,647,0,0,360,760
Deuce Lutui,2986,G,TEN,8,100.0,2,31,65.3,59.0,64.3,2,16,295,100.0,100.0,96.9,4,18,0,501,0,0,0,501,310,310,501,0,191,0
Joe Flacco,4332,QB,BLT,20,38.6,0,3,73.3,,60.1,0,0,0,0.0,0.0,,3,0,0,495,0,0,0,1284,0,756,0,0,495,0
Tony Moeaki,5617,TE,KC,15,54.1,0,16,65.7,71.2,67.6,1,3,82,17.2,17.4,97.6,5,4,0,491,0,0,0,908,88,505,0,0,403,531
Anthony Fasano,2998,TE,MIA,16,54.3,0,17,71.4,73.3,69.3,1,3,77,16.6,17.1,97.4,4,4,0,489,0,0,1,900,85,496,0,0,404,636
Peyton Manning,327,QB,DEN,17,40.6,0,10,90.9,,60.0,0,0,0,0.0,0.0,,3,0,0,488,0,0,0,1203,0,696,0,0,488,0
Mike Adams,7643,T,PIT,10,100.0,0,25,66.3,56.4,72.8,3,16,277,100.0,100.0,94.0,2,26,7,487,0,0,0,487,291,291,0,487,196,0
Torrey Smith,6210,WR,BLT,20,40.5,0,3,75.6,,71.3,0,0,0,0.0,0.0,,6,0,0,482,0,0,0,1191,0,705,0,0,482,1
Andre Johnson,1319,WR,HST,18,42.6,1,13,91.6,,77.3,0,0,0,0.0,0.0,,2,0,0,481,0,0,0,1130,0,649,0,0,481,1
David Diehl,1468,T,NYG,13,100.0,0,21,62.4,56.5,65.1,7,19,260,100.0,100.0,93.5,1,30,4,480,0,0,3,480,283,283,9,442,197,26
Martellus Bennett,4375,TE,NYG,16,51.3,0,21,81.3,75.2,83.4,0,1,97,18.7,18.5,99.5,2,1,0,477,0,0,0,930,103,556,0,0,374,630
Joe Reitz,4789,G,IND,9,100.0,1,14,59.7,57.0,58.3,5,13,273,100.0,100.0,96.7,2,18,0,475,0,464,0,475,294,294,0,0,181,11
Russell Wilson,7077,QB,SEA,18,42.3,0,29,90.6,61.3,60.0,0,0,0,0.0,0.2,,7,0,0,473,0,0,0,1117,1,594,0,0,472,0
Jeff Byers,5976,G,CAR,11,100.0,1,5,66.4,45.5,71.0,3,9,247,100.0,100.0,96.8,4,14,2,470,215,1,0,470,270,270,254,0,200,0
A.Q. Shipley,5150,C,IND,10,100.0,0,14,72.0,80.1,65.9,2,3,264,100.0,100.0,99.1,0,5,0,468,447,19,0,468,284,284,0,0,184,1
Wes Welker,2204,WR,NE,18,38.3,0,19,82.1,64.9,74.1,0,0,1,0.1,0.1,100.0,0,0,0,468,0,0,0,1223,1,754,0,0,467,5
Owen Daniels,3043,TE,HST,17,46.5,0,13,74.8,60.4,66.5,2,2,49,8.8,9.2,95.9,1,4,0,465,0,0,0,999,54,588,0,0,411,723
Eric Decker,5611,WR,DEN,17,40.7,0,10,76.6,68.1,75.3,0,0,1,0.2,0.1,100.0,6,0,0,463,0,0,0,1138,1,676,0,0,462,10
Jake Scott,1862,G,PHI,7,100.0,2,24,64.8,55.5,74.9,1,13,299,100.0,100.0,97.0,7,16,2,462,0,0,0,462,314,314,462,0,148,0
John Moffitt,6227,G,SEA,10,100.0,0,29,68.2,67.8,66.2,3,6,208,100.0,100.0,97.8,4,9,0,461,0,248,0,461,225,225,213,0,236,0
Ryan Harris,3686,T,HST,18,99.8,1,13,75.9,68.7,77.1,6,7,241,99.6,99.6,96.5,1,15,2,459,0,0,10,460,253,254,0,420,206,30
Benjamin Watson,1753,TE,CLV,16,53.7,0,8,73.1,70.3,64.5,0,3,97,20.6,19.9,96.4,5,5,2,458,0,0,0,853,98,493,0,0,360,793
Brandon Lloyd,1436,WR,NE,18,38.4,0,19,77.0,,86.3,0,0,0,0.0,0.0,,2,0,0,456,0,0,0,1188,0,732,0,0,456,0
Jeff Faine,1337,C,CIN,8,100.0,0,7,53.3,66.5,45.4,0,5,274,100.0,100.0,98.7,3,6,1,456,456,0,0,456,291,291,0,0,165,0
Demaryius Thomas,5547,WR,DEN,17,40.8,0,10,85.1,,79.1,0,0,0,0.0,0.0,,1,0,0,452,0,0,0,1107,0,655,0,0,452,5
Trevor Robinson,7375,C,CIN,10,100.0,0,7,69.5,62.6,69.2,3,6,229,100.0,100.0,97.6,1,10,1,448,448,0,0,448,243,243,0,0,205,0
Danny Watkins,6175,G,PHI,7,100.0,2,24,62.1,45.8,66.5,6,9,274,100.0,100.0,96.9,2,16,1,448,0,3,0,448,287,287,445,0,161,0
Don Barclay,7703,T,GB,8,100.0,2,12,60.3,57.1,66.2,4,19,267,100.0,100.0,93.8,4,28,5,447,0,1,0,447,280,280,0,446,167,0
Demetress Bell,4533,T,PHI,8,100.0,0,24,41.7,44.3,52.1,9,21,275,100.0,100.0,93.5,9,33,3,446,0,0,387,446,296,296,0,59,150,0
Brent Celek,3778,TE,PHI,15,51.6,0,24,71.5,64.0,70.7,3,5,123,24.0,23.3,95.1,1,10,2,445,0,0,0,862,127,544,0,0,318,699
Carl Nicks,4478,G,TB,7,100.0,0,30,77.4,75.7,73.2,5,3,240,100.0,100.0,98.3,1,8,0,442,0,442,0,442,256,256,0,0,186,0
Lance Kendricks,6199,TE,SL,16,52.0,0,26,68.4,68.6,72.7,2,3,73,16.2,15.8,95.2,3,6,1,440,0,0,1,846,76,482,0,0,364,501
Logan Paulsen,5795,TE,WAS,17,60.3,0,32,70.9,44.9,80.3,1,7,80,22.5,22.5,92.5,6,10,2,440,0,0,0,730,84,374,0,3,356,501
Garrett Graham,5642,TE,HST,17,62.6,0,13,76.3,68.6,77.6,1,3,72,22.2,21.9,97.2,4,4,0,435,0,0,0,695,73,333,0,0,362,592
Leroy Harris,3731,G,TEN,8,100.0,0,31,58.0,44.5,66.8,5,9,283,100.0,100.0,95.8,2,19,5,432,0,0,0,432,293,293,432,0,139,0
Ed Dickson,5595,TE,BLT,17,63.3,0,3,61.0,56.3,55.3,0,6,65,21.5,22.2,95.4,0,6,0,430,0,0,0,679,71,320,0,0,359,564
Christian Ponder,6164,QB,MIN,16,41.6,0,18,57.0,,60.1,0,0,0,0.0,0.0,,1,0,0,429,0,0,0,1031,0,582,0,0,429,0
Tony Gonzalez,237,TE,ATL,18,39.3,0,2,89.2,73.9,63.8,1,2,65,9.3,9.2,97.7,4,3,0,428,0,0,0,1088,67,727,0,1,361,516
Nate Potter,7205,T,ARZ,8,100.0,0,1,54.7,55.5,48.2,5,12,273,100.0,100.0,94.3,2,24,7,428,0,0,426,428,282,282,0,0,146,2
Anquan Boldin,1369,WR,BLT,19,37.6,0,3,84.2,,67.8,0,0,0,0.0,0.0,,10,0,0,426,0,0,0,1132,0,705,0,0,426,5
Jason Witten,1384,TE,DAL,16,39.1,0,9,84.5,66.6,80.7,1,1,65,9.4,9.7,96.9,6,3,1,422,0,0,1,1080,71,729,0,0,351,731
Scott Wells,1965,C,SL,7,100.0,0,26,63.8,73.0,59.8,1,2,247,100.0,100.0,99.0,3,4,1,421,420,0,0,421,260,260,1,0,161,0
Andrew Luck,7007,QB,IND,17,33.1,0,14,66.7,61.3,60.0,0,0,1,0.1,0.1,100.0,5,0,0,417,0,0,0,1259,1,814,0,0,416,0
Vonta Leach,2100,FB,BLT,20,72.2,0,3,83.4,63.0,86.8,3,3,60,30.5,30.8,95.0,1,6,0,411,0,0,0,569,64,208,0,0,347,24
Marcedes Lewis,2973,TE,JAX,16,49.3,0,15,78.9,73.0,84.1,0,1,76,16.3,16.3,96.7,3,3,2,410,0,0,0,832,82,504,0,3,328,513
Bryant McKinnie,1015,T,BLT,15,100.0,0,3,74.5,71.5,71.9,2,7,191,100.0,100.0,96.1,1,12,3,410,0,0,392,410,206,206,0,0,204,18
Doug Legursky,4860,C,PIT,7,100.0,0,25,56.9,46.3,59.5,5,7,247,100.0,100.0,96.4,2,15,3,408,244,93,0,408,266,266,71,0,142,0
Chris Kuper,3106,G,DEN,6,100.0,0,10,63.9,72.2,57.0,4,4,213,100.0,100.0,98.1,4,8,0,404,0,0,0,404,227,227,404,0,177,0
Aaron Rodgers,2241,QB,GB,18,33.7,0,12,89.1,,60.0,0,0,0,0.0,0.0,,4,0,0,403,0,0,0,1196,0,775,0,0,403,0
James Casey,5076,FB,HST,18,60.5,0,13,68.9,80.2,57.4,0,0,38,13.0,13.9,100.0,2,0,0,399,0,0,0,660,42,302,0,0,357,121
Randy McMichael,1114,TE,SD,16,82.1,0,27,67.1,72.7,74.4,0,4,107,56.3,56.7,97.2,4,5,1,399,0,0,1,486,114,201,0,2,285,351
Ryan Fitzpatrick,2467,QB,BUF,16,39.6,0,4,54.0,,63.1,0,0,0,0.0,0.0,,2,0,0,395,0,0,0,997,0,585,0,0,395,0
Garrett Reynolds,5080,G,ATL,6,100.0,1,2,63.8,69.6,58.9,3,9,258,100.0,100.0,97.7,2,12,0,394,0,0,0,394,270,270,394,0,124,0
Mark Sanchez,4928,QB,NYJ,15,42.0,1,22,46.0,,61.7,0,0,0,0.0,0.0,,2,0,0,394,0,0,0,937,0,530,0,0,394,0
Kevin Walter,1549,WR,HST,18,41.5,0,13,63.1,69.4,73.3,0,0,3,0.6,0.5,100.0,3,0,0,393,0,0,0,946,3,556,0,0,390,37
Rob Gronkowski,5567,TE,NE,12,52.8,0,19,90.9,71.3,89.6,1,2,72,18.0,17.9,97.9,4,3,0,391,0,0,0,740,76,425,0,0,315,369
Philip Rivers,1725,QB,SD,16,38.0,0,27,64.1,61.2,60.2,0,0,1,0.2,0.2,100.0,11,0,0,390,0,0,0,1025,1,620,0,0,389,0
Brandon Marshall,3064,WR,CHI,16,40.1,0,6,90.4,,78.3,0,0,0,0.0,0.0,,2,0,0,389,0,0,0,969,0,579,0,0,389,0
Robert Griffin III,7008,QB,WAS,16,39.4,1,32,81.4,,60.1,0,0,0,0.0,0.0,,7,0,0,387,0,0,0,982,0,512,0,0,387,0
Andy Dalton,6187,QB,CIN,17,35.9,0,7,63.7,,60.2,0,0,0,0.0,0.0,,6,0,0,386,0,0,0,1075,0,660,0,0,386,0
Matt Ryan,4317,QB,ATL,18,32.7,0,2,88.1,,60.0,0,0,0,0.0,0.0,,1,0,0,386,0,0,0,1179,0,778,0,0,386,0
Eli Manning,1722,QB,NYG,16,38.4,0,21,78.7,,60.1,0,0,0,0.0,0.0,,5,0,0,386,0,0,0,1005,0,608,0,0,386,0
Josh Freeman,4940,QB,TB,16,37.0,0,30,61.9,,60.1,0,0,0,0.0,0.0,,6,0,0,384,0,0,0,1037,0,633,0,0,384,0
Sam Bradford,5526,QB,SL,16,36.8,0,26,70.4,,60.0,0,0,0,0.0,0.0,,9,0,0,381,0,0,0,1036,0,638,0,0,381,0
Guy Whimper,3074,T,JAX,15,99.2,0,15,59.4,48.5,62.6,6,15,195,98.5,98.6,92.1,4,26,5,380,0,0,0,383,215,218,0,314,165,69
James Jones,3694,WR,GB,18,33.7,0,12,73.2,,75.1,0,0,0,0.0,0.0,,2,0,0,379,0,0,0,1123,0,744,0,0,379,0
Luke Stocker,6256,TE,TB,16,70.3,0,30,77.3,65.5,84.8,1,5,97,39.1,38.7,96.9,2,6,0,379,0,0,0,539,101,261,0,0,278,432
Erik Pears,2737,T,BUF,7,100.0,0,4,55.8,63.6,52.1,7,4,211,100.0,100.0,96.0,5,14,3,378,0,0,0,378,216,216,0,378,162,0
J.R. Sweezy,7209,G,SEA,10,100.0,0,29,50.8,46.4,52.5,1,10,180,100.0,100.0,95.8,3,13,2,376,0,0,0,376,195,195,374,0,181,2
Ryan Tannehill,7014,QB,MIA,16,38.3,0,17,68.4,,60.0,0,0,0,0.0,0.0,,1,0,0,376,0,0,0,981,0,567,0,0,376,0
Delanie Walker,3120,TE,SF,19,53.9,0,28,67.0,84.0,86.4,0,0,34,10.0,10.3,100.0,4,0,0,375,0,0,0,696,37,358,0,1,338,389
Jay Cutler,2956,QB,CHI,15,40.7,0,6,72.4,,60.0,0,0,0,0.0,0.0,,4,0,0,374,0,0,0,920,0,529,0,0,374,0
Reggie Wayne,800,WR,IND,17,32.0,0,14,88.6,56.9,88.7,0,0,3,0.4,0.4,100.0,0,0,0,373,0,0,0,1166,3,795,0,0,370,61
Steve Johnson,4538,WR,BUF,16,39.6,0,4,78.1,,67.1,0,0,0,0.0,0.0,,3,0,0,372,0,0,0,940,0,568,0,0,372,0
Bruce Miller,6363,FB,SF,19,67.1,0,28,81.2,69.5,89.1,0,3,45,20.9,21.4,94.4,1,4,1,371,0,0,0,553,48,224,0,0,323,36
Matthew Stafford,4924,QB,DET,16,30.8,1,11,73.6,,60.0,0,0,0,0.0,0.0,,3,0,0,364,0,0,0,1180,0,801,0,0,364,0
Vincent Jackson,2278,WR,TB,16,37.0,1,30,89.6,,72.9,0,0,0,0.0,0.0,,3,0,0,361,0,0,0,976,0,615,0,0,361,1
Donald Stephenson,7076,T,KC,11,99.7,0,16,62.0,51.3,71.6,7,9,168,99.4,99.4,92.3,5,21,5,361,0,0,306,362,178,179,0,36,183,20
Donnie Avery,4347,WR,IND,17,32.4,1,14,60.1,65.6,57.5,0,0,1,0.1,0.1,100.0,2,0,0,361,0,0,0,1115,1,750,0,0,360,3
Drew Brees,802,QB,NO,16,32.6,0,20,84.7,,60.0,0,0,0,0.0,0.0,,6,0,0,357,0,0,0,1094,0,725,0,0,357,0
A.J. Green,6156,WR,CIN,17,35.5,0,7,88.9,62.4,81.4,0,0,1,0.2,0.2,100.0,4,0,0,357,0,0,0,1007,1,647,0,0,356,1
Golden Tate,5585,WR,SEA,17,42.8,0,29,82.8,,69.4,0,0,0,0.0,0.0,,3,0,0,356,0,0,0,832,0,473,0,0,356,3
Calvin Johnson,3618,WR,DET,16,30.8,2,11,89.8,,77.9,0,0,0,0.0,0.0,,4,0,0,355,0,0,0,1151,0,796,0,0,355,2
Bobbie Williams,628,G,BLT,8,100.0,0,3,52.8,57.8,53.5,1,7,196,100.0,100.0,96.4,4,11,3,355,0,192,0,355,205,205,163,0,150,0
Roddy White,2244,WR,ATL,18,31.7,1,2,89.3,70.8,88.7,0,0,2,0.3,0.3,100.0,4,0,0,352,0,0,0,1110,2,760,0,0,350,9
Steve Smith,837,WR,CAR,16,38.2,0,5,80.9,,70.9,0,0,0,0.0,0.0,,5,0,0,348,0,0,0,910,0,559,0,0,348,1
Antoine Caldwell,5000,G,HST,11,100.0,0,13,55.5,54.1,56.0,2,8,170,100.0,100.0,95.9,1,12,2,346,0,0,0,346,176,176,346,0,170,0
Sidney Rice,3660,WR,SEA,18,39.9,0,29,81.6,,73.6,0,0,0,0.0,0.0,,1,0,0,346,0,0,0,867,0,519,0,0,346,1
Chris Spencer,2243,G,CHI,10,100.0,0,6,65.8,36.9,73.1,4,6,172,100.0,100.0,95.3,1,13,3,345,0,171,0,345,186,186,171,0,159,1
Jerome Felton,4460,FB,MIN,17,83.1,0,18,82.0,66.1,83.8,1,2,53,44.2,43.1,97.2,0,3,0,344,0,0,0,414,53,123,0,0,291,2
Shelley Smith,5710,G,SL,8,100.0,0,26,56.8,54.1,70.0,4,4,206,100.0,100.0,96.6,6,11,3,344,0,271,0,344,223,223,73,0,121,0
James Carpenter,6177,G,SEA,7,100.0,0,29,56.1,56.8,56.3,1,5,183,100.0,100.0,96.7,1,9,3,343,0,343,0,343,191,191,0,0,152,0
Ramon Harewood,5717,G,BLT,6,100.0,0,3,68.5,49.9,74.4,2,12,203,100.0,100.0,96.1,0,15,1,341,0,340,0,341,222,222,0,0,119,0
Brian Hartline,5031,WR,MIA,16,38.0,0,17,77.4,,67.8,0,0,0,0.0,0.0,,3,0,0,340,0,0,0,894,0,554,0,0,340,0
Tony Romo,1693,QB,DAL,16,31.2,0,9,73.9,,60.0,0,0,0,0.0,0.0,,7,0,0,340,0,0,0,1090,0,728,0,0,340,0
Brandon Weeden,7028,QB,CLV,15,36.3,0,8,50.1,,60.7,0,0,0,0.0,0.0,,2,0,0,337,0,0,0,929,0,578,0,0,337,0
Jonathan Scott,3086,T,CHI,9,100.0,0,6,59.5,52.3,64.6,5,14,175,100.0,100.0,94.0,1,20,1,334,0,0,0,334,189,189,0,323,145,11
Wayne Hunter,1388,T,SL,11,100.0,1,26,60.4,58.2,59.8,4,12,187,100.0,100.0,93.6,3,20,4,334,0,0,321,334,197,197,0,1,137,12
